entry,dist,date,feedname,feed,title
WallStreetJournal|109,0.7346811889549624,2015-07-17,WallStreetJournal,8,Obama Seeks to Sell Iran Deal to Arab Allies
StLouisPost|70,0.9437857167351841,2015-07-13,StLouisPost,6,Clinton campaign vows to disclose its biggest fundraisers
NYTimes|23,0.8560743918554943,2015-07-13,NYTimes,5,First Draft: Hillary Clinton Blames Republicans for Promoting Inequality
StLouisPost|102,0.8571518691311043,2015-07-14,StLouisPost,6,House GOP unveils short-term highway funding extension
NYTimes|6,0.0,2015-07-13,NYTimes,5,Leaders From Eurozone Work Into Morning on Greek Crisis
WashingtonPost|35,0.9140655281240971,2015-07-13,WashingtonPost,9,The mainstream response to Donald Trump affirms Latino political power
StLouisPost|85,0.9177659619238011,2015-07-13,StLouisPost,6,Republican Danny Tarkanian announces bid for Congress
WallStreetJournal|36,0.6781990214988285,2015-07-14,WallStreetJournal,8,Iran's Supreme Leader Is Wild Card in Nuclear Deal
StLouisPost|669,0.9032472282627088,2015-07-17,StLouisPost,6,VA problems mount as missteps continue
NYTimes|43,0.6773488977227237,2015-07-14,NYTimes,5,Iran Nuclear Deal Is Reached After Long Negotiations
NYTimes|101,0.8539623853586069,2015-07-15,NYTimes,5,"First Draft: Today in Politics: After Obama’s Long Battle for Iran Deal, the Tough Fight Begins"
LATimes|157,0.8997166975181322,2015-07-14,LATimes,3,Republicans blast nuclear deal with Iran
BostonHerald|434,0.6256720290294034,2015-07-15,BostonHerald,0,"In Arab world, worries that deal will boost Iran&#039;s power"
LATimes|19,0.7474573887319793,2015-07-13,LATimes,3,China claims human rights lawyers were part of 'criminal syndicate'
DailyNews|784,0.9065691844413105,2015-07-19,DailyNews,2,Trump's comments on McCain show his true egomaniacal colors
StLouisPost|630,0.9761699602780752,2015-07-17,StLouisPost,6,How the AP-GfK poll on Barack Obama was conducted
StLouisPost|705,0.9622891521585436,2015-07-17,StLouisPost,6,"Pitbull to Trump: 'I'm a Latino first, I support our people'"
USAToday|221,0.9738812731892815,2015-07-16,USAToday,7,Obama greeted by Confederate flags in Oklahoma
BostonHerald|727,0.8806262299499834,2015-07-18,BostonHerald,0,Brazil&#039;s soccer chief decides not to travel to Switzerland
StLouisPost|291,0.7814855896217818,2015-07-15,StLouisPost,6,Highlights of the Iran nuclear deal
WallStreetJournal|25,0.9000507236959705,2015-07-14,WallStreetJournal,8,Myanmar Voters Left in the Dark
LATimes|676,0.861865278786134,2015-07-16,LATimes,3,Senate disapproval of Iran nuclear deal appears less certain
WallStreetJournal|24,0.6361716554486555,2015-07-14,WallStreetJournal,8,Iran Nuclear Deal Is Reached
NYTimes|78,0.9033151805504649,2015-07-14,NYTimes,5,Federal Court Upholds Health Law’s Contraceptive Coverage
StLouisPost|801,0.6441622977529099,2015-07-19,StLouisPost,6,Pentagon chief Carter not offering new arms deal to Israel
BostonHerald|811,0.9527082631669739,2015-07-19,BostonHerald,0,Candidates use social media to Link to voters
USAToday|156,0.7060919693767344,2015-07-15,USAToday,7,Obama calls news conference to sell Iran deal
WashingtonPost|226,0.9085784000185793,2015-07-16,WashingtonPost,9,"In closing probe, Wisconsin court gives big victory to 2016 hopeful Walker"
DailyNews|171,0.95975914233406,2015-07-14,DailyNews,2,Bill Clinton won his party’s presidential nomination in 1992
StLouisPost|741,0.7269652954975515,2015-07-18,StLouisPost,6,Scuttling Iran deal might not be easy for next president
DailyNews|89,0.8892003775025319,2015-07-13,DailyNews,2,Boy Scouts of America to lift ban on gay adults
LATimes|832,0.7222382248044478,2015-07-17,LATimes,3,Scores in Nigeria killed in terror bombings as Ramadan ends
StLouisPost|148,0.5731024294651708,2015-07-14,StLouisPost,6,From covert Iran nuke program to final deal _ a timeline
LATimes|130,0.8369266386041784,2015-07-14,LATimes,3,Bipartisan support grows for corporate tax change tied to Highway Trust Fund
LATimes|52,0.9064427435257709,2015-07-13,LATimes,3,Boy Scouts of America moves to accept gay troop leaders
NYPost|379,0.8470340866079155,2015-07-16,NYPost,4,Brooklyn businessman urges Congress to loosen drone regulations
NYPost|633,0.8235106304502118,2015-07-18,NYPost,4,Obama’s Waldorf snub sparks hotel bidding war
StLouisPost|583,0.8869910297177663,2015-07-16,StLouisPost,6,Obama administration proposes new rule to protect streams near coal mines
WallStreetJournal|110,0.7504386478337727,2015-07-17,WallStreetJournal,8,Cuba to Reopen D.C. Embassy Monday After 54 Years
NYTimes|115,0.8550451635673304,2015-07-15,NYTimes,5,Former Head of Medicare to Head Lobbying Arm of Health Insurance Companies
WashingtonPost|78,0.6342435193536438,2015-07-14,WashingtonPost,9,From fear of war to diplomatic accord: the steps to a nuclear agreement
WashingtonPost|33,0.8867946020340316,2015-07-13,WashingtonPost,9,Boy Scouts executive committee endorses ending ban on gay leaders
BostonHerald|399,0.8937369734062142,2015-07-15,BostonHerald,0,Cleveland needs $25M more to cover GOP convention expenses
USAToday|171,0.8475351703594948,2015-07-15,USAToday,7,Senate GOP super PAC raises $5 million
NYTimes|0,0.9309829754780802,2015-07-13,NYTimes,5,First Draft: Today in Politics: A Perceived Front-Runner Joins the Race
WashingtonPost|84,0.724457677577044,2015-07-14,WashingtonPost,9,"To sell a deal, Obama speaks to the Iranian people"
NYTimes|7,0.8295485244944045,2015-07-13,NYTimes,5,Scott Walker on the Issues
NYTimes|71,0.9513885535100365,2015-07-14,NYTimes,5,First Draft: Donald Trump Is Tied With Jeb Bush for Lead in National Poll
BostonHerald|185,0.848190871077909,2015-07-14,BostonHerald,0,"Jeb Bush swipes Clinton&#039;s economic plan, says his will grow jobs"
WashingtonPost|133,0.9033519070273767,2015-07-15,WashingtonPost,9,"Congressional, state investigations into Planned Parenthood underway after undercover video goes viral"
USAToday|151,0.7909648861836661,2015-07-15,USAToday,7,Obama: Challenges remain with Iran
DailyNews|297,0.9477408793187619,2015-07-15,DailyNews,2,Donald Trump beefs up security after El Chapo threat
LATimes|527,0.868861768270607,2015-07-16,LATimes,3,Clinton faces voters for first town hall
NYTimes|72,0.752712041810498,2015-07-14,NYTimes,5,Op-Ed Columnist: Obama Makes His Case on Iran Nuclear Deal
BostonHerald|39,0.7663180079271643,2015-07-13,BostonHerald,0,Diplomats: Iran nuclear agreement likely Tuesday
WallStreetJournal|10,0.7780935010917123,2015-07-13,WallStreetJournal,8,Islamic State Squeezes Iraqi Wheat Supply
StLouisPost|407,0.9520069281724253,2015-07-15,StLouisPost,6,"Bush, Walker to reveal top presidential money-raisers"
NYTimes|143,0.6826571670940382,2015-07-16,NYTimes,5,Japan’s Lower House Passes Bills Giving Military Freer Hand to Fight
BostonHerald|752,0.7195652351861918,2015-07-18,BostonHerald,0,Iran says nuke deal won&#039;t change its US policy
BostonHerald|438,0.9281782958185192,2015-07-15,BostonHerald,0,Obama: No mechanism to revoke Cosby&#039;s Medal of Freedom
NYPost|797,0.7839181996353461,2015-07-19,NYPost,4,Schumer mum on possible support for Iran nuke deal
BostonHerald|865,0.8935559742195057,2015-07-19,BostonHerald,0,John Lewis to discuss voting rights at Kennedy Institute
USAToday|435,0.9566053924597999,2015-07-19,USAToday,7,Trump's defiance on McCain could reverse his rise--or prove his point
USAToday|212,0.7910211324640186,2015-07-15,USAToday,7,6 head-scratching Jade Helm conspiracy theories
BostonHerald|2,0.9045068536129467,2015-07-13,BostonHerald,0,Clinton to Bush: American workers need a raise
NYTimes|16,0.3727834714813332,2015-07-13,NYTimes,5,"Deal on Greek Debt Crisis Is Reached, but Long Road Remains"
NYTimes|131,0.6169302946813727,2015-07-16,NYTimes,5,Putin Flexes Diplomatic Muscle on Iran
WashingtonPost|331,0.8656737981476325,2015-07-19,WashingtonPost,9,These are the states that could legalize pot next
NYTimes|70,0.4729057927725982,2015-07-14,NYTimes,5,Tsipras Is Seen as Holding Greeks’ Approval While Selling Tough Bailout Deal
DailyNews|263,0.7196718430623665,2015-07-15,DailyNews,2,"Opponents of Iran deal blast pact, Obama"
NYTimes|106,0.7536630817031398,2015-07-15,NYTimes,5,Yellen Warns Congress Against Adding to Fed’s Oversight
BostonHerald|56,0.8992128996181269,2015-07-13,BostonHerald,0,Obama commutes sentences for 46; presses for justice changes
USAToday|238,0.9374006357644711,2015-07-16,USAToday,7,Lindsey Graham raises $3.7 million for presidential bid
NYPost|40,0.826099818145197,2015-07-13,NYPost,4,Pentagon studies plan to lift military ban on transgender people
BostonHerald|480,0.7873055965727084,2015-07-16,BostonHerald,0,Atkins: Obama looks to ease Dems’ deal concerns
WallStreetJournal|95,0.42956682326523254,2015-07-17,WallStreetJournal,8,Merkel Calls on Lawmakers to Vote for Greek Bailout
USAToday|305,0.9502710192951597,2015-07-17,USAToday,7,Obama's day: Fundraising in New York
WashingtonPost|239,0.9380814324329481,2015-07-17,WashingtonPost,9,Clinton burns through millions as she assembles a political battleship
StLouisPost|545,0.9314319018580285,2015-07-16,StLouisPost,6,Democratic presidential hopeful Chafee worth at least $38M
DailyNews|203,0.8824416041226029,2015-07-14,DailyNews,2,Firefighters union: Council broke law in disability debate
DailyNews|230,0.8931521285151633,2015-07-15,DailyNews,2,Cuomo to speak on cop-involved deaths at NAACP convention
NYTimes|11,0.918867116599282,2015-07-13,NYTimes,5,Road to 2016: Scott Walker Had a Great Starting Position but Not a Great Start
WashingtonPost|106,0.8627601387398003,2015-07-14,WashingtonPost,9,Federal Eye: Acting U.S. personnel chief takes over agency with big problems
WashingtonPost|67,0.9394480680443733,2015-07-14,WashingtonPost,9,GovBeat: Map: Where the nation’s best-off seniors live
LATimes|522,0.8994885301047227,2015-07-16,LATimes,3,Newport Beach backs diversity after official's same-sex marriage email
WashingtonPost|342,0.8997165147825698,2015-07-19,WashingtonPost,9,How the NRA helped put Bernie Sanders in Congress
NYPost|190,0.8707919073325765,2015-07-14,NYPost,4,Obama urges Congress to act on criminal-justice reform
USAToday|164,0.9621008654464002,2015-07-15,USAToday,7,Interactive: How campaign songs may reflect your politics
WashingtonPost|191,0.6781779022785919,2015-07-16,WashingtonPost,9,Wonkblog: Wonkbook: New Zealand literally has too much milk
WashingtonPost|310,0.8981107362353852,2015-07-18,WashingtonPost,9,Warren inspires Netroots Nation — even those wearing Sanders T-shirts
StLouisPost|276,0.9761699602780752,2015-07-15,StLouisPost,6,How the AP-GfK poll on Iran was conducted
BostonHerald|348,0.656095545955708,2015-07-15,BostonHerald,0,5 things to know about the Iran nuclear deal
BostonHerald|180,0.7476509628314291,2015-07-14,BostonHerald,0,Obama warns Congress not to stand in way of Iran deal
LATimes|1019,0.7246980170895354,2015-07-19,LATimes,3,Republicans' 'Munich' fallacy
USAToday|252,0.8980679396159666,2015-07-16,USAToday,7,Six 'talkers' who took clients to White House
USAToday|106,0.6160948028104823,2015-07-14,USAToday,7,Nuclear deal spurs prospect for better U.S.-Iran relations
StLouisPost|432,0.37866472098419013,2015-07-16,StLouisPost,6,Greek lawmakers pass austerity bill despite dissent
LATimes|871,0.8175265690503939,2015-07-17,LATimes,3,A world in which UC needs a policy on anti-Semitism
USAToday|338,0.951244813238839,2015-07-17,USAToday,7,It's a dad-daughter overnighter in New York for the Obamas
USAToday|170,0.8588620960344252,2015-07-15,USAToday,7,Medicaid turns 50 mired in controversy
WashingtonPost|181,0.8581247140406942,2015-07-16,WashingtonPost,9,Federal Eye: House Democrats: GOP is the real party of big government in fighting terror
BostonHerald|426,0.8652061446234792,2015-07-15,BostonHerald,0,APNewsBreak: Bogus enrollees kept getting &#039;Obamacare&#039;
LATimes|244,0.8856183303524299,2015-07-14,LATimes,3,Legislative leaders shelve bill overhauling elections until next year
DailyNews|12,0.9405874706292155,2015-07-13,DailyNews,2,Drug lord El Chapo's cousin to be sentenced for cartel
WashingtonPost|89,0.7450633977416465,2015-07-14,WashingtonPost,9,"For U.S. firms, the Iran deal means pistachios, airline parts and carpets"
NYPost|495,0.6095089160240571,2015-07-17,NYPost,4,Hamas is set to win a seat at the United Nations table
LATimes|1066,0.9230274110190575,2015-07-19,LATimes,3,Irvine will display U.S. motto at City Hall
NYTimes|28,0.7720221396163248,2015-07-13,NYTimes,5,Plan Would Let Transgender People Serve Openly in Military
WashingtonPost|60,0.740217321529406,2015-07-14,WashingtonPost,9,Wonkblog: 13 charts and maps that make the Iran deal a little easier to understand
NYPost|692,0.9250861403625854,2015-07-18,NYPost,4,Donald Trump says McCain is ‘not a war hero’ and a ‘loser’
NYPost|286,0.8958277518564417,2015-07-15,NYPost,4,Cuomo agrees with Obama over ‘incarceration madness’
WashingtonPost|40,0.6827841198830892,2015-07-13,WashingtonPost,9,U.S. mulls training frontline Ukrainian troops
DailyNews|436,0.9415303284957907,2015-07-16,DailyNews,2,Wisconsin court ends probe of 2016  hopeful Scott Walker
DailyNews|320,0.9004958312360464,2015-07-15,DailyNews,2,Obama weighs in on Bill Cosby assault  allegations
USAToday|428,0.8515618129022614,2015-07-19,USAToday,7,Obama golfs with three House Democrats
LATimes|717,0.8702647297616809,2015-07-16,LATimes,3,Congressional campaign fund filings show incumbents ahead of challengers
WashingtonPost|293,0.8929932324147365,2015-07-17,WashingtonPost,9,What was missing &#8212; unfortunately &#8212; in the No Child Left Behind debate
NYTimes|25,0.8639430218479283,2015-07-13,NYTimes,5,Obama Commutes Sentences for 46 Drug Offenders
WallStreetJournal|127,0.8679483228410823,2015-07-19,WallStreetJournal,8,Thaw With Cuba Face Hurdles in Congress
NYPost|430,0.9707556724667529,2015-07-16,NYPost,4,Bill Clinton impersonator apologizes to de Blasio for Italian joke
WallStreetJournal|37,0.6818733556885349,2015-07-14,WallStreetJournal,8,Iran Deal Worries Mideast Neighbors
NYPost|344,0.8834561794777892,2015-07-16,NYPost,4,Where no president has gone before
WallStreetJournal|75,0.49183311501972016,2015-07-16,WallStreetJournal,8,ECB Raises Emergency Lending to Greek Banks
NYPost|394,0.8771734461119434,2015-07-16,NYPost,4,Iran deal opponents say Schumer’s assessment is key
NYTimes|149,0.9017336536475746,2015-07-16,NYTimes,5,"Obama, on Oklahoma Visit, to Focus on Failings of Criminal Justice System"
BostonHerald|252,0.9386416815925557,2015-07-14,BostonHerald,0,Miss USA sees lowest ratings ever amid Trump controversy
WashingtonPost|179,0.9226700581701285,2015-07-16,WashingtonPost,9,"Jeb Bush, a ‘nerdy’ tech guy, tries to woo Silicon Valley"
DailyNews|689,0.7617258754094299,2015-07-19,DailyNews,2,"Saudis thwarts ISIS attacks, arrest 400 in anti-terror sweep"
USAToday|113,0.9035576754262721,2015-07-14,USAToday,7,Pornography foes: Make this a health issue
NYPost|316,0.664998245780409,2015-07-15,NYPost,4,Orthodox Jewish leaders press Congress to reject Iran deal
NYPost|335,0.3661918036422101,2015-07-15,NYPost,4,Riots break out as Greek lawmakers negotiate bailout deal
StLouisPost|547,0.8239832246179284,2015-07-16,StLouisPost,6,Sen. Schumer squeezed on Obama's Iran nuclear deal
NYPost|671,0.8689393789577005,2015-07-18,NYPost,4,Cuomo campaign scores $250K after ‘pro-Hasidic’ veto
NYTimes|130,0.9418892764688984,2015-07-15,NYTimes,5,Campaign Finance: How Bush and Trump Are Opposites on Ideological Consistency
WashingtonPost|327,0.9669978764454071,2015-07-18,WashingtonPost,9,"Activists disrupt forum featuring candidates O’Malley, Sanders"
DailyNews|17,0.9620836552407572,2015-07-13,DailyNews,2,Donald Trump: I would kick El Chapo’s a--!
NYPost|509,0.9459602295303846,2015-07-17,NYPost,4,Jeb Bush gears up to schmooze Hamptonites
USAToday|437,0.6385578134638725,2015-07-19,USAToday,7,Afghan president offers regional hub to help U.S. battle ISIL
USAToday|267,0.8407247624555759,2015-07-16,USAToday,7,N.J. bill proposes lottery to pay off college debt
StLouisPost|219,0.9580580607964274,2015-07-14,StLouisPost,6,Jeb Bush slams Donald Trump for 'rhetoric of divisiveness'
WashingtonPost|73,0.8996620016023636,2015-07-14,WashingtonPost,9,Scott Walker: Unbending (and unexcitable)
NYTimes|147,0.335594589080678,2015-07-16,NYTimes,5,Greece to Dominate Talk at E.C.B. News Conference
USAToday|63,0.7865503502180402,2015-07-14,USAToday,7,Republican presidential candidates slam Iran deal
WashingtonPost|338,0.8909196710088404,2015-07-19,WashingtonPost,9,Lack of digital talent adds to cybersecurity problems
LATimes|251,0.8746153786609738,2015-07-14,LATimes,3,"Uber, Lyft carpooling bill stalls in Senate committee ahead of deadline"
ChicagoTribune|88,0.8909744123877853,2015-07-14,ChicagoTribune,1,"Madigan, lawmakers face Wednesday deadline to override Rauner budget vetoes"
DailyNews|179,0.8877134193425094,2015-07-14,DailyNews,2,Clinton supports Iran deal
LATimes|47,0.9558433616279624,2015-07-13,LATimes,3,David Letterman delivers a Donald Trump-centric Top 10 at live show
StLouisPost|447,0.8898124137448137,2015-07-16,StLouisPost,6,GOP candidate Walker awaits ruling on 2012 recall probe
USAToday|402,0.9477111905739938,2015-07-18,USAToday,7,Trump comments on McCain war record spark outrage
DailyNews|267,0.7578980738763853,2015-07-15,DailyNews,2,Satloff: Iran nuclear deal leaves questions on inspections
WashingtonPost|165,0.8361067390615498,2015-07-15,WashingtonPost,9,"House admits defeat, approves new transportation funding extension"
WallStreetJournal|57,0.8717543427765734,2015-07-15,WallStreetJournal,8,Obama: Congress Should Approve Iran Deal
USAToday|367,0.8363128893690641,2015-07-17,USAToday,7,Ohio marijuana proposal in danger of falling short
LATimes|987,0.9775350508354813,2015-07-18,LATimes,3,"Sanders, O'Malley face protesters at Netroots Nation conference"
DailyNews|53,0.8969730050178581,2015-07-13,DailyNews,2,Obama shortening sentences for 46 nonviolent offenders
NYPost|198,0.7182341666653291,2015-07-14,NYPost,4,Obama and Kerry crossed every one of their own red lines
NYPost|179,0.818624649463751,2015-07-14,NYPost,4,Hillary changes tune and supports Obama’s Iran deal
WashingtonPost|9,0.7038772850430828,2015-07-13,WashingtonPost,9,Iran talks drag on despite expectations of an imminent deal
NYTimes|232,0.9164189908884436,2015-07-18,NYTimes,5,Sanders Presses Clinton on Her Views on Banks
NYTimes|82,0.4784627013843357,2015-07-15,NYTimes,5,Greek Crisis Dulls Appetite for Euro in Countries Waiting to Adopt It
StLouisPost|259,0.8060331573776489,2015-07-15,StLouisPost,6,Reported Chinese offer for Micron faces far too many hurdles
WashingtonPost|205,0.8541729764605999,2015-07-16,WashingtonPost,9,Senate tweaks formula for Title 1 funds to educate children from poor families
DailyNews|740,0.9685472686124826,2015-07-19,DailyNews,2,Sasha and Malia Obama enjoy casual NoLIta dinner out in NYC
WashingtonPost|15,0.3947813326038629,2015-07-13,WashingtonPost,9,Wonkblog: What everybody needs to know about the deal to save Greece — and what happens next
WallStreetJournal|8,0.7265889560358489,2015-07-13,WallStreetJournal,8,23 Russian Servicemen Killed in Barracks Collapse
StLouisPost|355,0.9622055554412374,2015-07-15,StLouisPost,6,"Cruz sets meeting with Trump, praises 'bold, brash voice'"
StLouisPost|667,0.9117490465267928,2015-07-17,StLouisPost,6,It's a dad-daughter overnighter in New York for the Obamas
StLouisPost|670,0.837102053091476,2015-07-17,StLouisPost,6,Union authorizes strike against Trump Taj Mahal
USAToday|307,0.9043597729430485,2015-07-17,USAToday,7,"No action on rape kits despite new laws, federal money"
DailyNews|55,0.8091252824523228,2015-07-13,DailyNews,2,Pentagon finishing plan to lift military ban on transgenders
BostonHerald|444,0.843208823381942,2015-07-15,BostonHerald,0,Netflix supports Charter acquisition of Time Warner Cable
WashingtonPost|321,0.9321930788792091,2015-07-18,WashingtonPost,9,"In Iowa, it was a good night for Clinton — and her rivals"
StLouisPost|755,0.88779490783075,2015-07-18,StLouisPost,6,Military site shootings crystallize FBI terrorism concerns
WashingtonPost|207,0.9262345040338781,2015-07-16,WashingtonPost,9,"Federal Eye: Federal personnel files still very vulnerable and ‘prime targets’ for hackers, audit finds"
WashingtonPost|305,0.7848824370436037,2015-07-18,WashingtonPost,9,U.S. and Cuba set to formally re-establish diplomatic relations
WashingtonPost|149,0.9265742181957249,2015-07-15,WashingtonPost,9,Trump claims he’s worth more than $10 billion
BostonHerald|22,0.4048070132014797,2015-07-13,BostonHerald,0,"Greece strikes deal with creditors, avoids chaotic euro exit"
NYTimes|22,0.7651524025697878,2015-07-13,NYTimes,5,Stunning Escape of Joaquin ‘El Chapo’ Guzmán Fuels Mexicans’ Cynicism
StLouisPost|508,0.8558854891176236,2015-07-16,StLouisPost,6,House Dem leader Pelosi backs Iran nuclear deal
USAToday|173,0.9561174545236315,2015-07-15,USAToday,7,Cruz and Trump to meet today (but Trump isn't sure why)
LATimes|362,0.8142462344626193,2015-07-15,LATimes,3,Fed chief Janet Yellen sees first rate hike later this year
DailyNews|439,0.8786431664602427,2015-07-16,DailyNews,2,Obama aims to provide faster Internet to lower-income kids
WashingtonPost|192,0.9384936164402702,2015-07-16,WashingtonPost,9,Poll finds Hispanic disapproval of Trump rhetoric on illegal immigrants
StLouisPost|574,0.8992136167477367,2015-07-16,StLouisPost,6,Foreign holdings of US Treasury securities slip in May
LATimes|302,0.8888357744115509,2015-07-14,LATimes,3,Court rules against Little Sisters of the Poor in contraceptive coverage case
DailyNews|84,0.8736358141231455,2015-07-13,DailyNews,2,State Senate Dems to fight Cuomo's gun-database deal
BostonHerald|342,0.8894592126108954,2015-07-15,BostonHerald,0,State brings back debate on tuition costs for immigrants
StLouisPost|242,0.9178012131653475,2015-07-14,StLouisPost,6,Emails: NC board member involved in disputed voting plan
DailyNews|610,0.9316651605084254,2015-07-18,DailyNews,2,Cuomo calls de Blasio relationship 'professional'
LATimes|328,0.7099128711867051,2015-07-15,LATimes,3,"Peace talks with Afghan officials are 'legitimate,' Taliban leader says"
DailyNews|487,0.8092192325474286,2015-07-16,DailyNews,2,Obama officials to push Iran nuclear deal at Senate panel
StLouisPost|283,0.876011867400382,2015-07-15,StLouisPost,6,House to take up bill to keep highway aid flowing to states
BostonHerald|132,0.6780016795065608,2015-07-14,BostonHerald,0,"Asia stocks lifted by Greece deal, China&#039;s 4th day of gains"
NYPost|193,0.8633599757344874,2015-07-14,NYPost,4,How Democrats will pretend to fight the nuclear deal
USAToday|236,0.9043937189195175,2015-07-16,USAToday,7,Reports show early Wall Street support for Jeb Bush
USAToday|19,0.9671623501241653,2015-07-13,USAToday,7,Voices: Up close and personal with two former presidents
USAToday|224,0.8691582030031129,2015-07-16,USAToday,7,Obama: Too much 'hooey' in media
DailyNews|87,0.903161462461446,2015-07-13,DailyNews,2,UFA to sue City Council over thwarted disability package
USAToday|29,0.5944524697337369,2015-07-13,USAToday,7,Iran nuclear talks continue past latest deadline
WashingtonPost|113,0.8788915003024605,2015-07-15,WashingtonPost,9,Obama tells NAACP that justice reform is long overdue
USAToday|65,0.9252002889160837,2015-07-14,USAToday,7,Walker's launch generates high intensity on Facebook
NYPost|806,0.8732712617322137,2015-07-19,NYPost,4,Hondo wins another one!!
StLouisPost|743,0.9815461997746061,2015-07-18,StLouisPost,6,GOP candidates make a pitch to evangelical voters in Iowa
WallStreetJournal|50,0.5067773564314685,2015-07-15,WallStreetJournal,8,Greece Awaits Parliamentary Vote Paving Way for Bailout
NYTimes|188,0.8764770426377618,2015-07-16,NYTimes,5,U.S. Proposes New Rules to Protect Streams From Coal Pollution
StLouisPost|408,0.8767388992483837,2015-07-15,StLouisPost,6,Menendez defense raises more than $1.5M since indictment
WashingtonPost|144,0.9092810364246741,2015-07-15,WashingtonPost,9,Federal Eye: Former Weather Service finance chief signed off on consulting job his deputy created for himself because ‘that’s how things are done’
WallStreetJournal|122,0.724087959424147,2015-07-19,WallStreetJournal,8,Egyptian Army Says It Killed 59 Militants in Sinai Peninsula
NYTimes|55,0.8695756335127247,2015-07-14,NYTimes,5,"First Draft: Today in Politics: Once Wary of Hillary Clinton, Congressional Democrats Open Their Arms"
StLouisPost|436,0.9470840613224433,2015-07-16,StLouisPost,6,"George HW Bush, 91, falls at Maine home, breaks bone in neck"
DailyNews|377,0.971433754006987,2015-07-16,DailyNews,2,"George H. W. Bush falls, breaks neck bone"
LATimes|102,0.8034963987407526,2015-07-13,LATimes,3,State legislators urge University of California to act against anti-Semitism
USAToday|374,0.7901435625695894,2015-07-18,USAToday,7,70 years later: How World War II changed America
StLouisPost|114,0.9664301131761298,2015-07-14,StLouisPost,6,What happened to Benghazi? Focus is on Clinton
BostonHerald|806,0.9234840818689668,2015-07-19,BostonHerald,0,"Trump mocks McCain’s military record as war hero, drawing swift GOP rebukes"
LATimes|827,0.9761136897964936,2015-07-17,LATimes,3,President Obama to make final appearance Tuesday opposite Jon Stewart on 'The Daily Show'
WallStreetJournal|18,0.6377755323658538,2015-07-13,WallStreetJournal,8,"Iran, World Powers Prepare to Sign Off on Nuclear Accord"
DailyNews|537,0.958699574325203,2015-07-17,DailyNews,2,NYC has 1 year to improve 6 schools: education commissioner
WashingtonPost|112,0.8852152090501187,2015-07-14,WashingtonPost,9,Groups backed by secret donors take the lead in shaping 2016 elections
USAToday|430,0.9767158893110901,2015-07-19,USAToday,7,George H.W. Bush released from Maine hospital
NYTimes|137,0.9193407142896456,2015-07-16,NYTimes,5,Hillary Clinton Lags in Engaging Grass-Roots Donors
StLouisPost|288,0.9210067682835867,2015-07-15,StLouisPost,6,Presidential election already fueled by $377 million
NYPost|670,0.9612348974088035,2015-07-18,NYPost,4,Democratic candidates turn dinner into a GOP bashing party
USAToday|100,0.8312595857152768,2015-07-14,USAToday,7,Mich. man's release from Iran not part of nuclear deal
ChicagoTribune|48,0.9109518893415344,2015-07-14,ChicagoTribune,1,The thing Bernie Sanders says about inequality that no other candidate will touch
NYTimes|132,0.685216148121085,2015-07-16,NYTimes,5,"U.S. Offers to Help Israel Bolster Defenses, Yet Nuclear Deal Leaves Ally Uneasy"
LATimes|992,0.6940009083267338,2015-07-18,LATimes,3,U.S.-backed offensive in Iraq gets off to a disappointing start
NYTimes|79,0.7141451931835715,2015-07-14,NYTimes,5,Yemen’s Houthis Lose Aden Airport in New Fighting
NYTimes|242,0.7254178282220689,2015-07-18,NYTimes,5,Saudi Arabia Says It Stopped Islamic State Attacks; 400 Held
DailyNews|516,0.9706120197945839,2015-07-17,DailyNews,2,Karen Hinton reveals Bill Clinton once hit on her
BostonHerald|458,0.8920186551165574,2015-07-15,BostonHerald,0,Baker awards $26M to local communities
WashingtonPost|243,0.8594124556236771,2015-07-17,WashingtonPost,9,"Sloan: For tax techies, P&#38;G’s deal with Coty is a thing of beauty"
WashingtonPost|21,0.905511063014894,2015-07-13,WashingtonPost,9,President Obama just commuted 46 sentences. How do presidential commutations and pardons work?
StLouisPost|829,0.6266115642943977,2015-07-19,StLouisPost,6,Pentagon chief Carter in Israel seeks deeper military ties
USAToday|321,0.6587653863627281,2015-07-17,USAToday,7,Obama meets Saudi official about Iran deal
WashingtonPost|54,0.6996260152367617,2015-07-14,WashingtonPost,9,Wonkblog: The left has won over Hillary Clinton
StLouisPost|625,0.940576294531891,2015-07-17,StLouisPost,6,"In Clinton's shadow, Democrats meet for first 2016 face-off"
LATimes|499,0.9736741950209643,2015-07-15,LATimes,3,"George H.W. Bush falls, breaks a neck bone"
USAToday|416,0.6808394585741616,2015-07-19,USAToday,7,Israeli PM: Iran leader's speech shows nuke deal's folly
WallStreetJournal|93,0.515224831630408,2015-07-17,WallStreetJournal,8,Finance Chief Recounts Brinkmanship That Led to Greek Deal
NYPost|528,0.8903489836017892,2015-07-17,NYPost,4,Teacher’s union members want Hillary endorsement withdrawn
USAToday|107,0.8766499815063412,2015-07-14,USAToday,7,Wealthy donors seize steering wheel in 2016 races
NYTimes|164,0.8710762221142099,2015-07-16,NYTimes,5,"Candidates Will Hail a Ride, but Not Necessarily the Uber Labor Model"
USAToday|237,0.843515229835226,2015-07-16,USAToday,7,"Uncertainty over federal highway funding threatens states, motorists"
WallStreetJournal|47,0.7250475792110596,2015-07-15,WallStreetJournal,8,EU Unveils Carbon-Trading Revamp
